,artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
64909,Katsushika Hokusai,c.1822,still life,643.0,768.0,94502.0,wikiart,Ukiyo-e,Wooden Horse,train_and_test,True,22727.jpg
64954,Piroska Szanto,,animal painting,464.0,1063.0,62765.0,wikiart,Surrealism,Butterflies,train_and_test,True,89959.jpg
64967,Konstantin Somov,1896,genre painting,1000.0,493.0,109981.0,wikiart,Symbolism,Promenade after Rain 1,train_and_test,True,6007.jpg
64983,Grant Wood,1936.0,portrait,616.0,800.0,120230.0,wikiart,Regionalism,Supporter ,train_only,True,20253.jpg
65042,Friedrich Vordemberge-Gildewart,,abstract,800.0,615.0,35613.0,wikiart,Concretism,unknown title,train_and_test,False,57767.jpg
65047,Ion Pacea,,marina,800.0,615.0,310412.0,wikiart,Post-Impressionism,Marina,train_and_test,True,28310.jpg
65111,Stanley Spencer,,portrait,614.0,800.0,120089.0,wikiart,Neo-Romanticism,Daphne,train_and_test,True,83412.jpg
65143,David Burliuk,,genre painting,800.0,614.0,318440.0,wikiart,Naïve Art (Primitivism),Playing Cards,train_and_test,True,69262.jpg
65154,Vasily Vereshchagin,1877,genre painting,1000.0,491.0,104819.0,wikiart,Realism,Cart for the Wounded,train_and_test,False,92064.jpg
65167,Marsden Hartley,1916.0,still life,639.0,768.0,125580.0,wikipedia,Cubism,Handsome Drinks,train_and_test,True,68526.jpg
65186,Arturo Souto,1938.0,cityscape,800.0,613.0,161923.0,wikiart,Expressionism,Square of Brussels,train_only,True,49232.jpg
65211,Grant Wood,1934.0,genre painting,1421.0,345.0,171576.0,wikiart,Regionalism,Dinner for Threshers,train_only,True,66891.jpg
65247,Jose Gutierrez Solana,1930.0,portrait,612.0,800.0,160503.0,wikiart,Expressionism,Sailor with Basket,train_and_test,False,30615.jpg
65272,Fernand Leger,,design,753.0,650.0,82377.0,wikiart,Cubism,The mask negro,train_and_test,True,17.jpg
65303,Cookham,1935,landscape,800.0,611.0,137634.0,wikiart,Neo-Romanticism,Cockmarsh hill,train_and_test,True,92112.jpg
65333,Kiyokata Kaburagi,,bijinga,783.0,624.0,46403.0,wikiart,Shin-hanga,Bijin in Red Kimono,train_only,True,26913.jpg
65359,Martiros Saryan,1931,portrait,800.0,610.0,141480.0,wikiart,Expressionism,Portrait of Victoria Alabyan,train_and_test,True,91059.jpg
65368,Paul Peel,1888.0,portrait,610.0,800.0,50259.0,wikipedia,Academicism,The Painter ,train_only,True,89009.jpg
65382,Nicholas Roerich,1912,design,800.0,610.0,77792.0,wikiart,Art Nouveau (Modern),Mill in the mountains,train_and_test,True,49681.jpg
65385,Georges Braque,1941,still life,800.0,610.0,118178.0,wikiart,Expressionism,Two mullets,train_and_test,True,98195.jpg
65387,Ilya Repin,1882.0,portrait,488.0,1000.0,144525.0,wikiart,Realism,"Portrait of Yuriy Repin, the Artist's son",train_and_test,True,84054.jpg
65407,Vasily Tropinin,1856,portrait,624.0,782.0,13231.0,wikiart,Realism,Old Woman with a Hen (Portrait of the Artist`s Wife),train_and_test,True,10477.jpg
65436,Louis Comfort Tiffany,1875.0,genre painting,823.0,592.0,575736.0,wikiart,Post-Impressionism,The Village Peddler ,train_and_test,False,32368.jpg
65463,David Cox,1845.0,landscape,800.0,609.0,88394.0,wikiart,Romanticism,Waiting for the Ferry ,train_and_test,True,15123.jpg
65475,Ilya Repin,1878.0,portrait,612.0,796.0,70352.0,wikiart,Realism,Study of an Old-Man,train_and_test,False,77005.jpg
65478,Lennart Rodhe,1948.0,abstract,990.0,492.0,205691.0,wikiart,Concretism,Variations I,train_only,True,61720.jpg
65501,George Bellows,1909,genre painting,804.0,605.0,365492.0,wikiart,American Realism,Stag at Sharkey’s,train_and_test,True,22103.jpg
65514,St. Ives,,cityscape,800.0,608.0,206880.0,wikiart,Neo-Romanticism,The harbour,train_and_test,True,38758.jpg
65527,Arturo Souto,1934.0,genre painting,608.0,800.0,132815.0,wikiart,Expressionism,I go,train_only,True,92223.jpg
65581,Carlos Saenz de Tejada,1950,illustration,607.0,800.0,93925.0,wikiart,Expressionism,Colombina,train_and_test,True,53508.jpg
65582,Mary Cassatt,1898,genre painting,800.0,607.0,59711.0,wikiart,Impressionism,By the Pond,train_and_test,True,50300.jpg
65591,Frantisek Kupka,1902,design,607.0,800.0,173426.0,wikiart,Expressionism,"Front cover of the 'L'Argent' issue, from 'L'Assiette au Beurre'",train_and_test,False,14987.jpg
65637, Wassily Kandinsky,1931,abstract,746.0,650.0,122187.0,wikiart,Abstract Art,Circulation slowed,train_and_test,True,24126.jpg
65669,Thomas Jones Barker,,genre painting,800.0,606.0,69171.0,wikiart,Romanticism,Landscape with Figures,train_and_test,False,15.jpg
65745,Giovanni Boldini,,nude painting (nu),800.0,605.0,115824.0,wikiart,Impressionism,Nude Woman reclining on Yellow Cushions,train_and_test,True,36516.jpg
65844,Maria Helena Vieira da Silva,1949.0,abstract,889.0,543.0,230446.0,wikiart,Tachisme,Interieur à la spirale,train_and_test,True,11093.jpg
65848,Jean-Francois Millet,,sketch and study,799.0,604.0,227916.0,wikiart,Realism,Farm near Vichy,train_and_test,True,42657.jpg
65860,Nicolaes Maes,,portrait,603.0,800.0,60512.0,wikiart,Baroque,Portrait of a Young Girl with a Feather Headdress and a Kid,train_only,True,16665.jpg
65975,Fernand Leger,1913.0,abstract,758.0,635.0,72745.0,wikiart,Cubism,Contrasts of Forms,train_and_test,True,695.jpg
66000,George Stefanescu-Ramnic ,2004,genre painting,601.0,800.0,515623.0,wikiart,Post-Impressionism,Sweet Offerings,train_and_test,True,16296.jpg
66009,Giorgio Morandi,1913.0,landscape,800.0,601.0,140420.0,wikiart,Post-Impressionism,Passage ,train_and_test,True,51447.jpg
66025,George Bellows,1908,landscape,768.0,626.0,99386.0,wikiart,American Realism,Pennsylvania Station Excavation,train_and_test,False,84079.jpg
66063,Georgia O'Keeffe,,flower painting,800.0,600.0,37479.0,wikiart,Precisionism,Poppy 4,train_and_test,True,77992.jpg
66076,Edward Burne-Jones,1896,literary painting,800.0,600.0,320329.0,wikiart,Romanticism,The Dream of Launcelot at the Chapel of the San Graal,train_and_test,False,73160.jpg
66081,Nicolaes Maes,,genre painting,600.0,800.0,86941.0,wikiart,Baroque,Boys Flying Kites,train_only,True,49725.jpg
66121,John William Godward,1907,portrait,800.0,600.0,110762.0,wikiart,Neoclassicism,Grecian Idyll,train_and_test,True,96797.jpg
66143,John William Godward,1908,portrait,800.0,600.0,53949.0,wikiart,Neoclassicism,A Classical Lady,train_and_test,False,28970.jpg
66157,Thomas Hill,1891.0,landscape,840.0,571.0,115355.0,wikiart,Romanticism,Fishing in the Yosemite Valley ,train_and_test,False,85306.jpg
66180,Henri de Toulouse-Lautrec,c.1895,caricature,624.0,768.0,75026.0,wikiart,Art Nouveau (Modern),Folies Bergere Brothers Marco,train_and_test,False,76901.jpg
66202,George Stefanescu-Ramnic ,1998,symbolic painting,599.0,800.0,656101.0,wikiart,Abstract Expressionism,Solar Totem,train_and_test,True,78066.jpg
66219,Mark Rothko,,portrait,599.0,800.0,135537.0,wikiart,Expressionism,Untitled,train_and_test,False,91464.jpg
66248,Morris Louis,1948.0,figurative,768.0,623.0,217367.0,wikiart,Abstract Expressionism,Drawing [D88],train_and_test,True,329.jpg
66274,Arshile Gorky,c.1936,portrait,598.0,800.0,128327.0,wikiart,Post-Impressionism,Portrait of Akabi,train_only,True,91492.jpg
66285,Domingos Sequeira,1802.0,portrait,598.0,800.0,381118.0,wikiart,Neoclassicism,"Retrato de D. Carlota Joaquina, Rainha de Portugal",train_and_test,True,89561.jpg
66313,David Alfaro Siqueiros,1953,genre painting,683.0,700.0,110850.0,wikiart,Expressionism,Excommunication and Execution of Father Hidalgo,train_and_test,False,78941.jpg
66321,Zinaida Serebriakova,1909,landscape,1000.0,478.0,105715.0,wikiart,Impressionism,A herd of horses ,train_and_test,True,74417.jpg
66377,David Roberts,,landscape,800.0,597.0,162755.0,wikiart,Romanticism,"Sight of Petra, South",test_only,False,19721.jpg
66421,David Roberts,,landscape,800.0,596.0,172134.0,wikiart,Romanticism,The Immersion of the Pilgrims,test_only,False,98272.jpg
66435,Taras Shevchenko,1845.0,landscape,800.0,596.0,102779.0,wikiart,Romanticism,Landscape with kurgan stelae,train_and_test,True,37330.jpg
66494,Albert Bloch,1912,genre painting,595.0,800.0,105771.0,wikiart,Expressionism,The four Pierrots,train_only,True,26572.jpg
66513,Jean Auguste Dominique Ingres,1819,genre painting,601.0,792.0,449214.0,wikiart,Neoclassicism,Henry IV Playing with His Children,train_and_test,True,82639.jpg
66577,Taras Shevchenko,1859.0,self-portrait,594.0,800.0,99297.0,wikiart,Romanticism,Self portrait,train_and_test,True,40940.jpg
66585,Ivan Kramskoy,1882,portrait,528.0,900.0,62635.0,wikiart,Realism,"Portrait of Sophia Ivanovna Kramskoy, daughter of the artist ",train_and_test,True,90586.jpg
66606,William-Adolphe Bouguereau,1891,portrait,475.0,1000.0,319414.0,wikiart,Realism,The Goose Girl,train_and_test,False,51358.jpg
66613,Ivan Generalic,1970.0,flower painting,623.0,762.0,374943.0,wikiart,Naïve Art (Primitivism),Sunflowers ,train_and_test,False,40090.jpg
66620,Victor Brauner,1963,figurative,618.0,768.0,74779.0,wikiart,Surrealism,Double Head,train_and_test,True,4322.jpg
66625,Julian Alden Weir,,sketch and study,618.0,768.0,91997.0,wikiart,Impressionism,The Statue of Liberty,train_and_test,True,77836.jpg
66640,Antonietta Raphael,,self-portrait,593.0,800.0,126522.0,wikiart,Expressionism,unknown title,test_only,False,90933.jpg
66647,Jack Bush,1943.0,landscape,800.0,593.0,386526.0,wikiart,Social Realism,Swansea ,train_and_test,True,42501.jpg
66651,Mary Cassatt,1895,genre painting,800.0,593.0,130109.0,wikiart,Japonism,Feeding the Ducks,train_and_test,True,98609.jpg
66689,Marie Bracquemond,1877.0,portrait,463.0,1024.0,321221.0,wikiart,Impressionism,Louise Quivoron aka Woman in the garden,train_only,True,13106.jpg
66692,Georges Braque,1908,still life,750.0,632.0,89111.0,wikiart,Cubism,Plate and Fruit Dish,train_and_test,True,45727.jpg
66727,Aleksander Gierymski,,cityscape,592.0,800.0,55930.0,wikiart,Realism,Plac Wittelsbachów w Monachium,train_only,True,51338.jpg
66774,Georges Lemmen,1891,portrait,616.0,768.0,230374.0,wikiart,Pointillism,Portrait of the Artist's Sister,train_and_test,False,74948.jpg
66783,Marc Chagall,c.1956,religious painting,758.0,624.0,145497.0,wikiart,Naïve Art (Primitivism),"Samson kills a young lion (Judges, XIV, 5 6)",train_and_test,False,41957.jpg
66796,George Morland,,animal painting,800.0,591.0,67605.0,wikipedia,Rococo,Pigs,train_and_test,True,14542.jpg
66823,Kay Nielsen,,illustration,591.0,800.0,50390.0,wikiart,Art Nouveau (Modern),Old Luk-Oie,train_and_test,True,27612.jpg
66828,George Stefanescu-Ramnic ,2004,symbolic painting,591.0,800.0,598345.0,wikiart,Expressionism,The first Butterfly,train_and_test,False,84602.jpg
66840,Jack Bush,1941.0,landscape,800.0,591.0,398063.0,wikiart,Post-Impressionism,Summer ,train_and_test,True,34773.jpg
66860,Pyotr Konchalovsky,1946,still life,799.0,591.0,220190.0,wikiart,Realism,Still life with basket and woodcock,train_and_test,True,45897.jpg
66864,Maurice Utrillo,,cityscape,600.0,787.0,94386.0,wikiart,Post-Impressionism,Sacre-Coeur,train_and_test,True,70599.jpg
66872,Matthias Stom,,religious painting,800.0,590.0,90307.0,wikiart,Baroque,Healing of Tobit,train_and_test,True,86001.jpg
66923,Zdislav Beksinski,,symbolic painting,614.0,768.0,78577.0,wikiart,Surrealism,Untitled,train_and_test,True,64436.jpg
66940,Charles Turner,1809.0,portrait,589.0,800.0,130249.0,wikiart,Romanticism,Hon. Henry Legge ,train_and_test,False,74521.jpg
66989,Janos Mattis-Teutsch,1915.0,landscape,767.0,614.0,61966.0,wikiart,Fauvism,A Landscape of Brasov,train_and_test,True,97405.jpg
67127,Carlos Saenz de Tejada,,sketch and study,587.0,800.0,145872.0,wikiart,Social Realism,Mother and child,train_and_test,True,16852.jpg
67180,Marc Chagall,1969,genre painting,586.0,800.0,129133.0,wikiart,Naïve Art (Primitivism),Circus in the Village,train_and_test,True,74173.jpg
67197,Heorhiy Narbut,1912.0,landscape,800.0,586.0,86770.0,wikiart,Art Nouveau (Modern),Church of the Nativity of the Blessed Virgin in the village Khokhlovka Chernigov region,train_and_test,True,53515.jpg
67217,George Stefanescu-Ramnic ,1976,landscape,586.0,800.0,455217.0,wikiart,Abstract Expressionism,Fantastic Landscape,train_and_test,True,31978.jpg
67224,Martiros Saryan,1912,sketch and study,800.0,586.0,102377.0,wikiart,Expressionism,Ararat,train_and_test,True,36090.jpg
67228,Edouard Vuillard,1908,portrait,583.0,804.0,521492.0,wikiart,Post-Impressionism,Portrait of a Woman in Profile,train_and_test,True,16544.jpg
67243,John Simpson ,1827.0,portrait,610.0,768.0,87360.0,wikiart,Romanticism,The Captive Slave,train_and_test,False,87542.jpg
67245,James Tissot,1889,landscape,768.0,610.0,110265.0,wikiart,Realism,The Tombs in the Valley of Hinnom ,train_and_test,True,10797.jpg
67254,Leonardo da Vinci,,animal painting,551.0,850.0,67680.0,wikiart,High Renaissance,Studies of crabs,train_and_test,True,50378.jpg
67293,John Atkinson Grimshaw,1876,cityscape,1000.0,468.0,305269.0,wikiart,Romanticism,Whitby Docks,train_and_test,True,40416.jpg
67338,Konstantin Yuon,1938,sketch and study,826.0,566.0,106569.0,wikiart,Realism,Gogol's comedy sketch for the 'Inspector'. Derzhimorda and the postmaster,train_and_test,True,67074.jpg
67339,Peter Paul Rubens,1617,portrait,520.0,899.0,140116.0,wikiart,Baroque,Nicolas Trigault,train_and_test,True,89152.jpg
67350,Kazuo Nakamura,1981.0,abstract,720.0,649.0,185199.0,wikiart,Abstract Expressionism,Number Structure #3,train_only,True,66397.jpg
67358,George Stefanescu-Ramnic ,1999,portrait,584.0,800.0,412935.0,wikiart,Abstract Expressionism,A Knight’s Portrait ,train_and_test,True,4533.jpg
67383,David Roberts,,cityscape,800.0,584.0,130662.0,wikiart,Romanticism,View of Sidon,test_only,False,76019.jpg
67394,Alfred Kubin,1902.0,symbolic painting,640.0,730.0,325134.0,wikiart,Symbolism,The Last King,train_and_test,False,65003.jpg
67462,Henri de Toulouse-Lautrec,,poster,622.0,750.0,76482.0,wikiart,Art Nouveau (Modern),"Dinner Menu at May Belfort s, 18 Rue Clapeyron",train_and_test,True,97003.jpg
67515,Konstantin Somov,1899,design,1000.0,466.0,117343.0,wikiart,Art Nouveau (Modern),Sultana,train_and_test,True,53539.jpg
67518,Isaac Levitan,1890,landscape,1000.0,466.0,51089.0,wikiart,Realism,Yurievets. Gloomy Day on the Volga.,train_and_test,True,18177.jpg
67535,Theophile Steinlen,1895.0,illustration,800.0,582.0,112147.0,wikiart,Art Nouveau (Modern),Les Joies Populaires ,train_and_test,True,69508.jpg
67537,David Roberts,,cityscape,800.0,582.0,219465.0,wikiart,Romanticism,Bethlehem. Shrine of the Nativity,test_only,False,95474.jpg
67544,Martiros Saryan,1904,religious painting,800.0,582.0,161370.0,wikiart,Expressionism,Fairy tale. Garden of Eden.,train_and_test,True,68212.jpg
67699,Hiroyuki Tajima,1969.0,abstract,580.0,800.0,295644.0,wikiart,Sōsaku hanga,Rhizome,train_only,True,60364.jpg
67778,William Turner,1842,cityscape,836.0,554.0,36689.0,wikiart,Romanticism,"The Dogana, San Giorgio, Citella, From the Steps of the Europa",train_and_test,False,50797.jpg
67806,Odilon Redon,1896,symbolic painting,600.0,771.0,190371.0,wikiart,Symbolism,"In the shadow people are weeping and praying, surrounded by others who are exhorting them (plate 6) ",train_and_test,False,92379.jpg
67849,Lucian Freud,1986,portrait,578.0,800.0,122885.0,wikiart,Expressionism,Bella,train_and_test,False,64630.jpg
67859,David Wilkie,1837,genre painting,781.0,592.0,22369.0,wikiart,Romanticism,The Cotter's Saturday Night,train_and_test,True,17552.jpg
67877,William James Glackens,1895,cityscape,750.0,616.0,200716.0,wikiart,New Realism,La Villette,train_and_test,False,16178.jpg
67926, Wassily Kandinsky,1922,abstract,710.0,650.0,78829.0,wikiart,Abstract Art,Black Frame,train_and_test,True,77808.jpg
67961,Henri Matisse,,landscape,758.0,608.0,85242.0,wikiart,Post-Impressionism,The olive,train_and_test,True,56619.jpg
68037,Louis Janmot,,illustration,767.0,600.0,154476.0,wikipedia,Symbolism,Poème de l'âme 1: Génération divine,train_only,True,38874.jpg
68049,Francisco de Zurbaran,1633,religious painting,535.0,860.0,90828.0,wikiart,Baroque,Vision of Blessed Alonso Rodriguez,test_only,False,33465.jpg
68084,Isaac Levitan,,landscape,1000.0,460.0,75442.0,wikiart,Realism,Riverbank,train_and_test,False,56158.jpg
68091,Ito Jakuchu,,landscape,500.0,920.0,406227.0,wikiart,Ukiyo-e,Botan shoukinzu,train_and_test,True,61940.jpg
68098,Yves Klein,1957,abstract,800.0,575.0,105814.0,wikiart,Nouveau Réalisme,Untitled Drawing,train_only,True,19886.jpg
68102,Martiros Saryan,1914,sketch and study,575.0,800.0,105542.0,wikiart,Symbolism,Akulis,train_and_test,False,66079.jpg
68143,charley toorop,,,740.0,621.0,170393.0,,Contemporary Realism,,train_only,True,72280.jpg
68147,Ito Jakuchu,,animal painting,500.0,919.0,320226.0,wikiart,Ukiyo-e,Fuyo soukeizu,train_and_test,True,4179.jpg
68170,Niko Pirosmani,,religious painting,800.0,574.0,175549.0,wikiart,Naïve Art (Primitivism),Saint Anthony (part of Tapestry in six paintings),train_and_test,True,77067.jpg
68231,Michelangelo,1530,sketch and study,655.0,700.0,99901.0,wikiart,High Renaissance,Studies of Grotesques,train_and_test,True,41521.jpg
68239,Marc Chagall,,self-portrait,597.0,768.0,104388.0,wikiart,Naïve Art (Primitivism),Self portrait,train_and_test,True,23881.jpg
68256,Charles Turner,1819.0,portrait,573.0,800.0,132522.0,wikiart,Romanticism,Johann Bernhard Logier ,train_and_test,False,97142.jpg
68269,Alfred Sisley,1883,landscape,800.0,573.0,154413.0,wikiart,Impressionism,The Tugboat,train_and_test,True,69420.jpg
68362,John Hoppner,1795.0,portrait,610.0,750.0,83810.0,wikiart,Romanticism,The Frankland Sisters,train_only,True,2553.jpg
68395,Eugene Delacroix,1829,history painting,768.0,595.0,91525.0,wikiart,Romanticism,The Assassination of the Bishop of Liege,train_and_test,False,101407.jpg
68412,Charles Turner,1811.0,portrait,571.0,800.0,172214.0,wikiart,Romanticism,"Lettice Cary (née Morison), Viscountess Falkland ",train_and_test,True,66733.jpg
68418,Piero Dorazio,,abstract,800.0,571.0,133174.0,wikiart,Color Field Painting,Composite,train_and_test,True,16795.jpg
68463,Ivan Albright,1982.0,self-portrait,594.0,768.0,133696.0,wikiart,Magic Realism,Self-Portrait (No.16),train_and_test,False,4689.jpg
68480,Ottone Rosai,,genre painting,800.0,570.0,125088.0,wikiart,Expressionism,Cinque uomini al tavolo,train_only,True,71963.jpg
68502,Orest Kiprensky,1808,portrait,600.0,760.0,143975.0,wikiart,Romanticism,Portrait of Aleksey Ivanovich Korsakov,train_and_test,True,39114.jpg
68513,Theo van Rysselberghe,,cityscape,760.0,600.0,110883.0,wikiart,Pointillism,Moonlight Night in Boulogne,train_and_test,True,53385.jpg
68544,Theophile Steinlen,1892.0,illustration,593.0,768.0,64498.0,wikiart,Art Nouveau (Modern),Ballade du Ventre,train_and_test,True,84696.jpg
68660,Jacopo Bassano,1569,religious painting,800.0,568.0,95317.0,wikiart,Mannerism (Late Renaissance),The Adoration of the Magi,train_only,True,102272.jpg
68672,Joaquín Sorolla,,portrait,568.0,800.0,73493.0,wikiart,Impressionism,Portrait of a woman,train_and_test,True,4033.jpg
68722,Aurel Cojan,1949.0,still life,744.0,610.0,122020.0,wikiart,Expressionism,Nature morte au pichet,train_and_test,False,87156.jpg
68726,Tsukioka Yoshitoshi,1891.0,mythological painting,550.0,825.0,161408.0,wikiart,Ukiyo-e,"Songoku, the Monkey King and the Jewelled Hare by the Moon",train_and_test,True,54819.jpg
